date,hour,energy_kWh
2015-12-15,18,1.6
2015-12-15,19,2.97
2015-12-15,20,3.91
2015-12-15,21,3.57
2015-12-15,22,1.32
2015-12-15,23,1.34
2015-12-16,00,1.3
2015-12-16,01,1.25
2015-12-16,02,1.25
2015-12-16,03,1.3
2015-12-16,04,1.24
2015-12-16,05,1.3
2015-12-16,06,2.17
2015-12-16,07,3.3
2015-12-16,08,0.45
2015-12-16,09,0.29
2015-12-16,10,0.22
2015-12-16,11,0.27
2015-12-16,12,0.28
2015-12-16,13,0.2
2015-12-16,14,0.22
2015-12-16,15,0.29
2015-12-16,16,0.44
2015-12-16,17,0.78
2015-12-16,18,1.2
2015-12-16,19,5.27
2015-12-16,20,2.59
2015-12-16,21,1.83
2015-12-16,22,2.1
2015-12-16,23,1.96
2015-12-17,00,1.74
2015-12-17,01,2.14
2015-12-17,02,2.09
2015-12-17,03,2.15
2015-12-17,04,2
2015-12-17,05,2.01
2015-12-17,06,2.36
2015-12-17,07,2.78
2015-12-17,08,1.79
2015-12-17,09,1.64
2015-12-17,10,0.35
2015-12-17,11,0.24
2015-12-17,12,0.27
2015-12-17,13,0.19
2015-12-17,14,0.24
2015-12-17,15,0.33
2015-12-17,16,1.02
2015-12-17,17,1.35
2015-12-17,18,1.01
2015-12-17,19,0.92
2015-12-17,20,1.13
2015-12-17,21,2.52
2015-12-17,22,2.64
2015-12-17,23,1.64
2015-12-18,00,1.47
2015-12-18,01,1.34
2015-12-18,02,1.43
2015-12-18,03,1.52
2015-12-18,04,1.36
2015-12-18,05,1.42
2015-12-18,06,1.64
2015-12-18,07,4.97
2015-12-18,08,2.62
2015-12-18,09,0.37
2015-12-18,10,0.31
2015-12-18,11,0.25
2015-12-18,12,0.33
2015-12-18,13,0.4
2015-12-18,14,0.46
2015-12-18,15,0.42
2015-12-18,16,0.39
2015-12-18,17,0.38
2015-12-18,18,0.6
2015-12-18,19,1.87
2015-12-18,20,1.23
2015-12-18,21,1.62
2015-12-18,22,2.15
2015-12-18,23,1.2
2015-12-19,00,1.26
2015-12-19,01,1.22
2015-12-19,02,1.18
2015-12-19,03,1.24
2015-12-19,04,1.16
2015-12-19,05,1.73
2015-12-19,06,2.46
2015-12-19,07,0.71
2015-12-19,08,0.73
2015-12-19,09,1.04
2015-12-19,10,2.91
2015-12-19,11,0.68
2015-12-19,12,0.72
2015-12-19,13,0.59
2015-12-19,14,0.73
2015-12-19,15,0.74
2015-12-19,16,0.63
2015-12-19,17,0.63
2015-12-19,18,3.43
2015-12-19,19,3.62
2015-12-19,20,2.74
2015-12-19,21,1.7
2015-12-19,22,1.52
2015-12-19,23,1.37
2015-12-20,00,1.41
2015-12-20,01,1.32
2015-12-20,02,1.24
2015-12-20,03,1.33
2015-12-20,04,1.86
2015-12-20,05,0.4
2015-12-20,06,0.75
2015-12-20,07,0.8
2015-12-20,08,0.7
2015-12-20,09,0.87
2015-12-20,10,1.03
2015-12-20,11,0.65
2015-12-20,12,3.51
2015-12-20,13,2.29
2015-12-20,14,0.36
2015-12-20,15,1.37
2015-12-20,16,2.9
2015-12-20,17,1.75
2015-12-20,18,5.99
2015-12-20,19,4.77
2015-12-20,20,2.95
2015-12-20,21,1.76
2015-12-20,22,2.1
2015-12-20,23,1.35
2015-12-21,00,1.23
2015-12-21,01,1.17
2015-12-21,02,1.13
2015-12-21,03,1.18
2015-12-21,04,1.19
2015-12-21,05,1.14
2015-12-21,06,2.09
2015-12-21,07,1.71
2015-12-21,08,0.69
2015-12-21,09,0.73
2015-12-21,10,2.3
2015-12-21,11,0.88
2015-12-21,12,0.63
2015-12-21,13,1.93
2015-12-21,14,2.82
2015-12-21,15,2.19
2015-12-21,16,1.98
2015-12-21,17,2.35
2015-12-21,18,1.93
2015-12-21,19,1.68
2015-12-21,20,1.69
2015-12-21,21,1.58
2015-12-21,22,1.84
2015-12-21,23,1.14
2015-12-22,00,0.33
2015-12-22,01,0.37
2015-12-22,02,0.32
2015-12-22,03,0.26
2015-12-22,04,0.16
2015-12-22,05,0.23
2015-12-22,06,0.24
2015-12-22,07,1.56
2015-12-22,08,1.29
2015-12-22,09,2.21
2015-12-22,10,0.81
2015-12-22,11,0.31
2015-12-22,12,0.14
2015-12-22,13,0.36
2015-12-22,14,2.39
2015-12-22,15,2.22
2015-12-22,16,3.32
2015-12-22,17,2.89
2015-12-22,18,2
2015-12-22,19,3.46
2015-12-22,20,3.67
2015-12-22,21,4.63
2015-12-22,22,1.5
2015-12-22,23,1.65
2015-12-23,00,1.32
2015-12-23,01,1.19
2015-12-23,02,1.22
2015-12-23,03,1.12
2015-12-23,04,1.55
2015-12-23,05,1.16
2015-12-23,06,0.29
2015-12-23,07,0.27
2015-12-23,08,0.51
2015-12-23,09,0.42
2015-12-23,10,2.49
2015-12-23,11,1.95
2015-12-23,12,0.3
2015-12-23,13,0.22
2015-12-23,14,0.83
2015-12-23,15,1.2
2015-12-23,16,1.38
2015-12-23,17,1.6
2015-12-23,18,1.82
2015-12-23,19,2.81
2015-12-23,20,3.93
2015-12-23,21,3.19
2015-12-23,22,1.95
2015-12-23,23,1.33
2015-12-24,00,1.31
2015-12-24,01,1.23
2015-12-24,02,1.15
2015-12-24,03,1.19
2015-12-24,04,1.14
2015-12-24,05,1.21
2015-12-24,06,2.71
2015-12-24,07,2.4
2015-12-24,08,2.6
2015-12-24,09,2.41
2015-12-24,10,2.05
2015-12-24,11,4.76
2015-12-24,12,2.97
2015-12-24,13,2.58
2015-12-24,14,2.52
2015-12-24,15,3.73
2015-12-24,16,4.09
2015-12-24,17,3.34
2015-12-24,18,2.64
2015-12-24,19,3.1
2015-12-24,20,3.32
2015-12-24,21,2.89
2015-12-24,22,1.75
2015-12-24,23,1.55
2015-12-25,00,1.29
2015-12-25,01,1.24
2015-12-25,02,1.2
2015-12-25,03,1.28
2015-12-25,04,1.3
2015-12-25,05,2.06
2015-12-25,06,0.52
2015-12-25,07,0.5
2015-12-25,08,1.48
2015-12-25,09,1.61
2015-12-25,10,1.82
2015-12-25,11,0.8
2015-12-25,12,0.54
2015-12-25,13,0.44
2015-12-25,14,0.66
2015-12-25,15,1.65
2015-12-25,16,2.07
2015-12-25,17,2.15
2015-12-25,18,4
2015-12-25,19,3.78
2015-12-25,20,3.01
2015-12-25,21,2.74
2015-12-25,22,3.05
2015-12-25,23,2.18
2015-12-26,00,1.35
2015-12-26,01,1.29
2015-12-26,02,1.36
2015-12-26,03,1.31
2015-12-26,04,1.29
2015-12-26,05,1.43
2015-12-26,06,1.8
2015-12-26,07,1.92
2015-12-26,08,3.34
2015-12-26,09,3.98
2015-12-26,10,2.97
2015-12-26,11,2.22
2015-12-26,12,1.56
2015-12-26,13,1.32
2015-12-26,14,2.35
2015-12-26,15,2.8
2015-12-26,16,3.05
2015-12-26,17,3.23
2015-12-26,18,3.93
2015-12-26,19,2.73
2015-12-26,20,2.11
2015-12-26,21,2.32
2015-12-26,22,2.24
2015-12-26,23,1.67
2015-12-27,00,1.5
2015-12-27,01,1.28
2015-12-27,02,1.27
2015-12-27,03,1.29
2015-12-27,04,1.18
2015-12-27,05,1.64
2015-12-27,06,0.62
2015-12-27,07,0.38
2015-12-27,08,0.46
2015-12-27,09,1.14
2015-12-27,10,0.36
2015-12-27,11,0.38
2015-12-27,12,0.37
2015-12-27,13,0.32
2015-12-27,14,0.38
2015-12-27,15,1.16
2015-12-27,16,1.32
2015-12-27,17,2.22
2015-12-27,18,1.68
2015-12-27,19,3.64
2015-12-27,20,3.22
2015-12-27,21,1.97
2015-12-27,22,1.48
2015-12-27,23,1.33
2015-12-28,00,1.23
2015-12-28,01,1.23
2015-12-28,02,1.29
2015-12-28,03,1.23
2015-12-28,04,1.45
2015-12-28,05,2.16
2015-12-28,06,0.7
2015-12-28,07,0.34
2015-12-28,08,0.46
2015-12-28,09,0.45
2015-12-28,10,1.02
2015-12-28,11,0.37
2015-12-28,12,0.73
2015-12-28,13,0.74
2015-12-28,14,0.87
2015-12-28,15,0.83
2015-12-28,16,1.14
2015-12-28,17,1.18
2015-12-28,18,0.91
2015-12-28,19,0.87
2015-12-28,20,1.21
2015-12-28,21,2.01
2015-12-28,22,2.02
2015-12-28,23,1.28
2015-12-29,00,1.19
2015-12-29,01,1.23
2015-12-29,02,1.2
2015-12-29,03,1.21
2015-12-29,04,1.35
2015-12-29,05,1.37
2015-12-29,06,1.75
2015-12-29,07,0.66
2015-12-29,08,0.69
2015-12-29,09,0.28
2015-12-29,10,0.24
2015-12-29,11,0.22
2015-12-29,12,0.29
2015-12-29,13,0.4
2015-12-29,14,0.23
2015-12-29,15,0.19
2015-12-29,16,0.82
2015-12-29,17,5.2
2015-12-29,18,4.15
2015-12-29,19,2.81
2015-12-29,20,2.02
2015-12-29,21,1.61
2015-12-29,22,1.44
2015-12-29,23,1.44
2015-12-30,00,1.19
2015-12-30,01,1.17
2015-12-30,02,1.27
2015-12-30,03,1.17
2015-12-30,04,1.26
2015-12-30,05,1.24
2015-12-30,06,1.14
2015-12-30,07,1.46
2015-12-30,08,2.11
2015-12-30,09,1.16
2015-12-30,10,0.55
2015-12-30,11,0.4
2015-12-30,12,0.23
2015-12-30,13,0.25
2015-12-30,14,0.24
2015-12-30,15,0.22
2015-12-30,16,0.9
2015-12-30,17,2.18
2015-12-30,18,2.21
2015-12-30,19,4.26
2015-12-30,20,4.35
2015-12-30,21,1.4
2015-12-30,22,1.35
2015-12-30,23,0.4
2015-12-31,00,0.18
2015-12-31,01,0.3
2015-12-31,02,0.2
2015-12-31,03,0.37
2015-12-31,04,2.51
2015-12-31,05,0.3
2015-12-31,06,0.25
2015-12-31,07,0.52
2015-12-31,08,1.06
2015-12-31,09,0.29
2015-12-31,10,0.27
2015-12-31,11,0.3
2015-12-31,12,0.34
2015-12-31,13,0.22
2015-12-31,14,0.18
2015-12-31,15,0.25
2015-12-31,16,0.23
2015-12-31,17,0.6
2015-12-31,18,1.22
2015-12-31,19,1.12
2015-12-31,20,1.43
2015-12-31,21,1.34
2015-12-31,22,2.24
2015-12-31,23,2.28
2016-01-01,00,2.39
2016-01-01,01,2.01
2016-01-01,02,2.23
2016-01-01,03,2.15
2016-01-01,04,2.03
2016-01-01,05,2.02
2016-01-01,06,1.93
2016-01-01,07,1.99
2016-01-01,08,2.11
2016-01-01,09,2.25
2016-01-01,10,3.29
2016-01-01,11,2.43
2016-01-01,12,1.32
2016-01-01,13,0.83
2016-01-01,14,3.69
2016-01-01,15,2.78
2016-01-01,16,2.97
2016-01-01,17,1.8
2016-01-01,18,1.92
2016-01-01,19,2.03
2016-01-01,20,1.81
2016-01-01,21,1.75
2016-01-01,22,2.24
2016-01-01,23,2.08
2016-01-02,00,1.84
2016-01-02,01,1.71
2016-01-02,02,1.61
2016-01-02,03,1.69
2016-01-02,04,1.71
2016-01-02,05,1.77
2016-01-02,06,1.78
2016-01-02,07,2.02
2016-01-02,08,2.16
2016-01-02,09,2.6
2016-01-02,10,2.29
2016-01-02,11,1.79
2016-01-02,12,1.82
2016-01-02,13,1.25
2016-01-02,14,0.84
2016-01-02,15,1.64
2016-01-02,16,1.69
2016-01-02,17,2.73
2016-01-02,18,3.47
2016-01-02,19,2.43
2016-01-02,20,2.87
2016-01-02,21,3.1
2016-01-02,22,1.83
2016-01-02,23,1.82
2016-01-03,00,1.6
2016-01-03,01,1.45
2016-01-03,02,1.56
2016-01-03,03,1.43
2016-01-03,04,1.51
2016-01-03,05,1.5
2016-01-03,06,1.52
2016-01-03,07,1.61
2016-01-03,08,2.42
2016-01-03,09,2.05
2016-01-03,10,2.19
2016-01-03,11,2.41
2016-01-03,12,4.57
2016-01-03,13,1.42
2016-01-03,14,2.24
2016-01-03,15,2.65
2016-01-03,16,3.7
2016-01-03,17,6.65
2016-01-03,18,4.78
2016-01-03,19,5.29
2016-01-03,20,2.84
2016-01-03,21,2.6
2016-01-03,22,4.26
2016-01-03,23,1.75
2016-01-04,00,1.67
2016-01-04,01,1.7
2016-01-04,02,1.66
2016-01-04,03,1.78
2016-01-04,04,1.73
2016-01-04,05,1.62
2016-01-04,06,1.71
2016-01-04,07,2.13
2016-01-04,08,3.78
2016-01-04,09,2.3
2016-01-04,10,2.05
2016-01-04,11,2.1
2016-01-04,12,2.07
2016-01-04,13,0.61
2016-01-04,14,0.45
2016-01-04,15,0.61
2016-01-04,16,0.56
2016-01-04,17,0.53
2016-01-04,18,1.08
2016-01-04,19,1.46
2016-01-04,20,0.94
2016-01-04,21,1.26
2016-01-04,22,1.56
2016-01-04,23,1.16
2016-01-05,00,1.79
2016-01-05,01,1.35
2016-01-05,02,1.39
2016-01-05,03,1.4
2016-01-05,04,1.4
2016-01-05,05,1.37
2016-01-05,06,1.59
2016-01-05,07,3.92
2016-01-05,08,2.7
2016-01-05,09,2.32
2016-01-05,10,2.05
2016-01-05,11,0.96
2016-01-05,12,0.43
2016-01-05,13,0.56
2016-01-05,14,0.69
2016-01-05,15,1.34
2016-01-05,16,0.32
2016-01-05,17,0.32
2016-01-05,18,0.9
2016-01-05,19,2.24
2016-01-05,20,2.29
2016-01-05,21,6.19
2016-01-05,22,2.16
2016-01-05,23,1.71
2016-01-06,00,1.67
2016-01-06,01,1.67
2016-01-06,02,1.71
2016-01-06,03,2.1
2016-01-06,04,4.06
2016-01-06,05,2.34
2016-01-06,06,1.73
2016-01-06,07,1.88
2016-01-06,08,1.24
2016-01-06,09,0.4
2016-01-06,10,0.27
2016-01-06,11,0.36
2016-01-06,12,0.29
2016-01-06,13,0.27
2016-01-06,14,0.36
2016-01-06,15,0.28
2016-01-06,16,0.29
2016-01-06,17,0.37
2016-01-06,18,0.26
2016-01-06,19,0.31
2016-01-06,20,0.32
2016-01-06,21,0.23
2016-01-06,22,0.34
2016-01-06,23,0.34
2016-01-07,00,0.26
2016-01-07,01,0.32
2016-01-07,02,0.34
2016-01-07,03,0.28
2016-01-07,04,0.29
2016-01-07,05,0.38
2016-01-07,06,0.28
2016-01-07,07,0.29
2016-01-07,08,0.38
2016-01-07,09,0.39
2016-01-07,10,0.35
2016-01-07,11,0.3
2016-01-07,12,0.27
2016-01-07,13,0.29
2016-01-07,14,0.4
2016-01-07,15,0.27
2016-01-07,16,0.29
2016-01-07,17,0.3
2016-01-07,18,0.36
2016-01-07,19,0.45
2016-01-07,20,0.42
2016-01-07,21,0.31
2016-01-07,22,0.34
2016-01-07,23,0.25
2016-01-08,00,0.37
2016-01-08,01,0.42
2016-01-08,02,0.33
2016-01-08,03,0.31
2016-01-08,04,0.35
2016-01-08,05,0.28
2016-01-08,06,0.4
2016-01-08,07,0.4
2016-01-08,08,0.26
2016-01-08,09,0.36
2016-01-08,10,0.39
2016-01-08,11,0.34
2016-01-08,12,0.28
2016-01-08,13,0.3
2016-01-08,14,0.32
2016-01-08,15,0.37
2016-01-08,16,0.26
2016-01-08,17,0.27
2016-01-08,18,0.35
2016-01-08,19,0.35
2016-01-08,20,0.27
2016-01-08,21,0.43
2016-01-08,22,0.32
2016-01-08,23,0.28
2016-01-09,00,0.46
2016-01-09,01,0.23
2016-01-09,02,0.28
2016-01-09,03,0.41
2016-01-09,04,0.33
2016-01-09,05,0.35
2016-01-09,06,0.47
2016-01-09,07,0.24
2016-01-09,08,0.29
2016-01-09,09,0.33
2016-01-09,10,0.32
2016-01-09,11,0.56
2016-01-09,12,0.6
2016-01-09,13,0.41
2016-01-09,14,0.52
2016-01-09,15,0.49
2016-01-09,16,0.52
2016-01-09,17,0.55
2016-01-09,18,0.49
2016-01-09,19,0.46
2016-01-09,20,0.46
2016-01-09,21,0.49
2016-01-09,22,0.44
2016-01-09,23,0.62
2016-01-10,00,0.55
2016-01-10,01,0.52
2016-01-10,02,0.57
2016-01-10,03,0.44
2016-01-10,04,0.48
2016-01-10,05,0.5
2016-01-10,06,0.51
2016-01-10,07,0.63
2016-01-10,08,0.56
2016-01-10,09,0.46
2016-01-10,10,0.5
2016-01-10,11,0.55
2016-01-10,12,0.49
2016-01-10,13,0.56
2016-01-10,14,0.6
2016-01-10,15,0.53
2016-01-10,16,0.56
2016-01-10,17,0.48
2016-01-10,18,0.46
2016-01-10,19,0.47
2016-01-10,20,0.58
2016-01-10,21,0.47
2016-01-10,22,0.45
2016-01-10,23,0.51
2016-01-11,00,0.48
2016-01-11,01,0.6
2016-01-11,02,0.59
2016-01-11,03,0.49
2016-01-11,04,0.52
2016-01-11,05,0.46
2016-01-11,06,0.48
2016-01-11,07,0.54
2016-01-11,08,0.64
2016-01-11,09,0.47
2016-01-11,10,0.53
2016-01-11,11,0.42
2016-01-11,12,0.47
2016-01-11,13,0.5
2016-01-11,14,0.49
2016-01-11,15,0.77
2016-01-11,16,0.74
2016-01-11,17,0.66
2016-01-11,18,0.72
2016-01-11,19,0.65
2016-01-11,20,0.74
2016-01-11,21,0.82
2016-01-11,22,0.65
2016-01-11,23,0.66
2016-01-12,00,0.75
2016-01-12,01,0.64
2016-01-12,02,0.73
2016-01-12,03,0.94
2016-01-12,04,0.67
2016-01-12,05,0.72
2016-01-12,06,0.72
2016-01-12,07,0.63
2016-01-12,08,0.72
2016-01-12,09,0.77
2016-01-12,10,0.77
2016-01-12,11,0.74
2016-01-12,12,0.65
2016-01-12,13,0.66
2016-01-12,14,0.74
2016-01-12,15,0.7
2016-01-12,16,0.72
2016-01-12,17,0.72
2016-01-12,18,0.67
2016-01-12,19,0.75
2016-01-12,20,0.74
2016-01-12,21,0.77
2016-01-12,22,0.69
2016-01-12,23,0.71
2016-01-13,00,0.7
2016-01-13,01,0.72
2016-01-13,02,0.8
2016-01-13,03,0.71
2016-01-13,04,0.64
2016-01-13,05,0.74
2016-01-13,06,0.72
2016-01-13,07,0.74
2016-01-13,08,0.72
2016-01-13,09,0.66
2016-01-13,10,0.67
2016-01-13,11,0.69
2016-01-13,12,0.85
2016-01-13,13,0.78
2016-01-13,14,0.73
2016-01-13,15,0.67
2016-01-13,16,0.65
2016-01-13,17,0.66
2016-01-13,18,0.75
2016-01-13,19,0.72
2016-01-13,20,0.73
2016-01-13,21,0.71
2016-01-13,22,0.59
2016-01-13,23,0.67
2016-01-14,00,0.66
2016-01-14,01,0.64
2016-01-14,02,0.77
2016-01-14,03,0.31
2016-01-14,04,0.28
2016-01-14,05,0.28
2016-01-14,06,0.29
2016-01-14,07,0.25
2016-01-14,08,0.68
2016-01-14,09,0.55
2016-01-14,10,0.47
2016-01-14,11,0.96
2016-01-14,12,2.67
2016-01-14,13,1.3
2016-01-14,14,0.46
2016-01-14,15,2.21
2016-01-14,16,1.11
2016-01-14,17,1.06
2016-01-14,18,0.64
2016-01-14,19,0.9
2016-01-14,20,0.84
2016-01-14,21,0.48
2016-01-14,22,0.29
2016-01-14,23,0.22
2016-01-15,00,0.25
2016-01-15,01,0.18
2016-01-15,02,0.23
2016-01-15,03,0.33
2016-01-15,04,0.17
2016-01-15,05,0.18
2016-01-15,06,0.43
2016-01-15,07,1.55
2016-01-15,08,0.27
2016-01-15,09,0.29
2016-01-15,10,0.15
2016-01-15,11,0.17
2016-01-15,12,0.16
2016-01-15,13,0.16
2016-01-15,14,0.19
2016-01-15,15,0.27
2016-01-15,16,0.81
2016-01-15,17,0.71
2016-01-15,18,1.89
2016-01-15,19,2.47
2016-01-15,20,1.3
2016-01-15,21,0.56
2016-01-15,22,0.26
2016-01-15,23,0.39
2016-01-16,00,0.3
2016-01-16,01,0.29
2016-01-16,02,0.26
2016-01-16,03,0.18
2016-01-16,04,0.23
2016-01-16,05,0.46
2016-01-16,06,0.44
2016-01-16,07,0.44
2016-01-16,08,0.93
2016-01-16,09,0.65
2016-01-16,10,1.01
2016-01-16,11,0.93
2016-01-16,12,1.84
2016-01-16,13,1.05
2016-01-16,14,1.15
2016-01-16,15,2.32
2016-01-16,16,1.8
2016-01-16,17,1.5
2016-01-16,18,1
2016-01-16,19,0.87
2016-01-16,20,0.93
2016-01-16,21,1.01
2016-01-16,22,0.93
2016-01-16,23,0.93
2016-01-17,00,0.34
2016-01-17,01,0.25
2016-01-17,02,0.26
2016-01-17,03,0.19
2016-01-17,04,0.21
2016-01-17,05,0.33
2016-01-17,06,0.3
2016-01-17,07,0.2
2016-01-17,08,0.65
2016-01-17,09,0.42
2016-01-17,10,0.57
2016-01-17,11,0.88
2016-01-17,12,1
2016-01-17,13,1.6
2016-01-17,14,1.38
2016-01-17,15,1.87
2016-01-17,16,1.36
2016-01-17,17,1.79
2016-01-17,18,1.51
2016-01-17,19,3.96
2016-01-17,20,1.04
2016-01-17,21,0.95
2016-01-17,22,0.78
2016-01-17,23,0.62
2016-01-18,00,0.44
2016-01-18,01,0.28
2016-01-18,02,0.23
2016-01-18,03,0.34
2016-01-18,04,0.22
2016-01-18,05,0.68
2016-01-18,06,3.26
2016-01-18,07,2.74
2016-01-18,08,2.85
2016-01-18,09,2.86
2016-01-18,10,1.51
2016-01-18,11,1.1
2016-01-18,12,0.99
2016-01-18,13,0.95
2016-01-18,14,0.9
2016-01-18,15,2.09
2016-01-18,16,1.78
2016-01-18,17,1.36
2016-01-18,18,1.71
2016-01-18,19,0.87
2016-01-18,20,1.25
2016-01-18,21,1.22
2016-01-18,22,0.5
2016-01-18,23,0.2
2016-01-19,00,0.21
2016-01-19,01,0.34
2016-01-19,02,0.34
2016-01-19,03,0.36
2016-01-19,04,0.31
2016-01-19,05,1.08
2016-01-19,06,2.29
2016-01-19,07,2.25
2016-01-19,08,2.74
2016-01-19,09,0.88
2016-01-19,10,0.26
2016-01-19,11,0.28
2016-01-19,12,0.33
2016-01-19,13,0.28
2016-01-19,14,0.26
2016-01-19,15,0.49
2016-01-19,16,0.96
2016-01-19,17,1
2016-01-19,18,2.22
2016-01-19,19,2.4
2016-01-19,20,2.39
2016-01-19,21,1.06
2016-01-19,22,0.73
2016-01-19,23,0.73
2016-01-20,00,0.35
2016-01-20,01,0.2
2016-01-20,02,0.33
2016-01-20,03,0.39
2016-01-20,04,0.27
2016-01-20,05,0.25
2016-01-20,06,1.48
2016-01-20,07,1.66
2016-01-20,08,0.82
2016-01-20,09,0.41
2016-01-20,10,0.46
2016-01-20,11,0.54
2016-01-20,12,0.47
2016-01-20,13,0.34
2016-01-20,14,0.43
2016-01-20,15,0.45
2016-01-20,16,0.48
2016-01-20,17,1.33
2016-01-20,18,2.14
2016-01-20,19,1.3
2016-01-20,20,0.91
2016-01-20,21,0.5
2016-01-20,22,0.48
2016-01-20,23,0.46
2016-01-21,00,0.33
2016-01-21,01,0.21
2016-01-21,02,0.35
2016-01-21,03,0.23
2016-01-21,04,0.17
2016-01-21,05,0.32
2016-01-21,06,1.48
2016-01-21,07,3.67
2016-01-21,08,2.38
2016-01-21,09,0.61
2016-01-21,10,0.53
2016-01-21,11,0.59
2016-01-21,12,0.63
2016-01-21,13,0.58
2016-01-21,14,0.58
2016-01-21,15,1.21
2016-01-21,16,3.19
2016-01-21,17,1.3
2016-01-21,18,3.94
2016-01-21,19,3.29
2016-01-21,20,3.59
2016-01-21,21,0.89
2016-01-21,22,0.4
2016-01-21,23,0.24
2016-01-22,00,0.22
2016-01-22,01,0.24
2016-01-22,02,0.14
2016-01-22,03,0.24
2016-01-22,04,0.25
2016-01-22,05,0.14
2016-01-22,06,0.4
2016-01-22,07,2.42
2016-01-22,08,2.03
2016-01-22,09,0.76
2016-01-22,10,0.7
2016-01-22,11,0.52
2016-01-22,12,0.5
2016-01-22,13,0.61
2016-01-22,14,0.78
2016-01-22,15,1.39
2016-01-22,16,0.85
2016-01-22,17,0.79
2016-01-22,18,1.82
2016-01-22,19,1.04
2016-01-22,20,3.25
2016-01-22,21,3.17
2016-01-22,22,1.12
2016-01-22,23,0.3
2016-01-23,00,0.28
2016-01-23,01,0.24
2016-01-23,02,0.29
2016-01-23,03,0.21
2016-01-23,04,0.15
2016-01-23,05,0.28
2016-01-23,06,0.26
2016-01-23,07,1.03
2016-01-23,08,1.2
2016-01-23,09,3.44
2016-01-23,10,2.55
2016-01-23,11,0.78
2016-01-23,12,0.47
2016-01-23,13,0.52
2016-01-23,14,0.86
2016-01-23,15,1.58
2016-01-23,16,0.7
2016-01-23,17,0.92
2016-01-23,18,0.59
2016-01-23,19,0.48
2016-01-23,20,2.56
2016-01-23,21,2.43
2016-01-23,22,0.47
2016-01-23,23,0.28
2016-01-24,00,0.23
2016-01-24,01,0.36
2016-01-24,02,0.24
2016-01-24,03,0.16
2016-01-24,04,0.54
2016-01-24,05,1.94
2016-01-24,06,0.33
2016-01-24,07,0.4
2016-01-24,08,0.46
2016-01-24,09,1.21
2016-01-24,10,0.8
2016-01-24,11,0.42
2016-01-24,12,0.75
2016-01-24,13,0.65
2016-01-24,14,0.45
2016-01-24,15,0.97
2016-01-24,16,0.64
2016-01-24,17,0.2
2016-01-24,18,0.31
2016-01-24,19,1.23
2016-01-24,20,2.92
2016-01-24,21,0.83
2016-01-24,22,0.54
2016-01-24,23,0.3
2016-01-25,00,0.21
2016-01-25,01,0.34
2016-01-25,02,0.19
2016-01-25,03,0.3
2016-01-25,04,0.37
2016-01-25,05,0.22
2016-01-25,06,0.88
2016-01-25,07,3.78
2016-01-25,08,2.15
2016-01-25,09,0.29
2016-01-25,10,0.39
2016-01-25,11,0.24
2016-01-25,12,0.33
2016-01-25,13,0.3
2016-01-25,14,0.18
2016-01-25,15,0.26
2016-01-25,16,0.19
2016-01-25,17,0.66
2016-01-25,18,2
2016-01-25,19,1.31
2016-01-25,20,1.37
2016-01-25,21,0.77
2016-01-25,22,0.75
2016-01-25,23,0.64
2016-01-26,00,0.3
2016-01-26,01,0.23
2016-01-26,02,0.23
2016-01-26,03,0.2
2016-01-26,04,0.29
2016-01-26,05,0.29
2016-01-26,06,0.43
2016-01-26,07,2.65
2016-01-26,08,1.14
2016-01-26,09,1
2016-01-26,10,2.13
2016-01-26,11,0.99
2016-01-26,12,1
2016-01-26,13,1.15
2016-01-26,14,1.12
2016-01-26,15,2
2016-01-26,16,1.01
2016-01-26,17,0.89
2016-01-26,18,1.3
2016-01-26,19,2.55
2016-01-26,20,3.98
2016-01-26,21,2.49
2016-01-26,22,0.57
2016-01-26,23,0.26
2016-01-27,00,0.2
2016-01-27,01,0.23
2016-01-27,02,0.25
2016-01-27,03,0.16
2016-01-27,04,0.23
2016-01-27,05,0.22
2016-01-27,06,0.14
2016-01-27,07,0.55
2016-01-27,08,1.89
2016-01-27,09,2.44
2016-01-27,10,1.62
2016-01-27,11,0.55
2016-01-27,12,0.44
2016-01-27,13,1.64
2016-01-27,14,1.25
2016-01-27,15,0.43
2016-01-27,16,0.87
2016-01-27,17,0.78
2016-01-27,18,2.05
2016-01-27,19,2.57
2016-01-27,20,1.04
2016-01-27,21,0.75
2016-01-27,22,0.63
2016-01-27,23,0.53
2016-01-28,00,0.44
2016-01-28,01,0.39
2016-01-28,02,0.4
2016-01-28,03,0.36
2016-01-28,04,0.34
2016-01-28,05,0.37
2016-01-28,06,0.41
2016-01-28,07,1.62
2016-01-28,08,1.06
2016-01-28,09,0.64
2016-01-28,10,0.53
2016-01-28,11,0.5
2016-01-28,12,0.61
2016-01-28,13,0.49
2016-01-28,14,0.57
2016-01-28,15,0.3
2016-01-28,16,0.42
2016-01-28,17,1.79
2016-01-28,18,1.54
2016-01-28,19,1.34
2016-01-28,20,1.37
2016-01-28,21,1.3
2016-01-28,22,1.02
2016-01-28,23,0.23
2016-01-29,00,0.26
2016-01-29,01,0.12
2016-01-29,02,0.2
2016-01-29,03,0.19
2016-01-29,04,0.23
2016-01-29,05,0.11
2016-01-29,06,0.17
2016-01-29,07,
2016-01-29,08,1.02
2016-01-29,09,2.25
2016-01-29,10,2.21
2016-01-29,11,2.39
2016-01-29,12,2.17
2016-01-29,13,2.32
2016-01-29,14,2.37
