date,hour,energy_kWh
2015-08-26,06,0.56
2015-08-26,07,3.52
2015-08-26,08,0.71
2015-08-26,09,0.73
2015-08-26,10,1.06
2015-08-26,11,1.22
2015-08-26,12,1.08
2015-08-26,13,3.72
2015-08-26,14,1.11
2015-08-26,15,1.11
2015-08-26,16,1.24
2015-08-26,17,1.22
2015-08-26,18,4.85
2015-08-26,19,2.50
2015-08-26,20,3.33
2015-08-26,21,1.37
2015-08-26,22,3.42
2015-08-26,23,1.39
2015-08-27,00,0.56
2015-08-27,01,0.61
2015-08-27,02,0.61
2015-08-27,03,0.54
2015-08-27,04,0.55
2015-08-27,05,0.56
2015-08-27,06,0.80
2015-08-27,07,1.31
2015-08-27,08,1.15
2015-08-27,09,1.11
2015-08-27,10,0.97
2015-08-27,11,0.46
2015-08-27,12,0.46
2015-08-27,13,0.47
2015-08-27,14,0.48
2015-08-27,15,0.51
2015-08-27,16,0.51
2015-08-27,17,0.49
2015-08-27,18,0.46
2015-08-27,19,0.45
2015-08-27,20,0.58
2015-08-27,21,0.60
2015-08-27,22,0.60
2015-08-27,23,0.68
2015-08-28,00,0.51
2015-08-28,01,0.48
2015-08-28,02,0.48
2015-08-28,03,0.46
2015-08-28,04,0.45
2015-08-28,05,0.47
2015-08-28,06,0.52
2015-08-28,07,0.51
2015-08-28,08,0.45
2015-08-28,09,0.48
2015-08-28,10,0.48
2015-08-28,11,0.44
2015-08-28,12,0.44
2015-08-28,13,0.46
2015-08-28,14,0.46
2015-08-28,15,0.46
2015-08-28,16,0.45
2015-08-28,17,0.44
2015-08-28,18,0.46
2015-08-28,19,0.46
2015-08-28,20,0.61
2015-08-28,21,0.64
2015-08-28,22,0.65
2015-08-28,23,0.61
2015-08-29,00,0.47
2015-08-29,01,0.45
2015-08-29,02,0.48
2015-08-29,03,0.49
2015-08-29,04,0.44
2015-08-29,05,0.45
2015-08-29,06,0.47
2015-08-29,07,0.47
2015-08-29,08,0.45
2015-08-29,09,0.57
2015-08-29,10,0.46
2015-08-29,11,0.46
2015-08-29,12,0.47
2015-08-29,13,0.46
2015-08-29,14,0.50
2015-08-29,15,0.47
2015-08-29,16,0.45
2015-08-29,17,
2015-08-29,18,
2015-08-29,19,
2015-08-29,20,
2015-08-29,21,
2015-08-29,22,
2015-08-29,23,
2015-08-30,00,
2015-08-30,01,0.42
2015-08-30,02,0.41
2015-08-30,03,0.41
2015-08-30,04,0.43
2015-08-30,05,0.47
2015-08-30,06,0.47
2015-08-30,07,0.42
2015-08-30,08,0.42
2015-08-30,09,0.43
2015-08-30,10,0.40
2015-08-30,11,0.40
2015-08-30,12,0.42
2015-08-30,13,0.43
2015-08-30,14,0.42
2015-08-30,15,0.40
2015-08-30,16,0.40
2015-08-30,17,0.42
2015-08-30,18,0.46
2015-08-30,19,0.47
2015-08-30,20,0.48
2015-08-30,21,0.54
2015-08-30,22,0.51
2015-08-30,23,0.50
2015-08-31,00,0.46
2015-08-31,01,0.41
2015-08-31,02,0.43
2015-08-31,03,0.43
2015-08-31,04,0.43
2015-08-31,05,0.41
2015-08-31,06,0.41
2015-08-31,07,0.41
2015-08-31,08,0.42
2015-08-31,09,0.42
2015-08-31,10,0.41
2015-08-31,11,0.40
2015-08-31,12,0.40
2015-08-31,13,0.44
2015-08-31,14,0.50
2015-08-31,15,0.42
2015-08-31,16,0.40
2015-08-31,17,0.56
2015-08-31,18,0.77
2015-08-31,19,2.27
2015-08-31,20,2.87
2015-08-31,21,3.57
2015-08-31,22,2.00
2015-08-31,23,3.91
2015-09-01,00,1.33
2015-09-01,01,1.08
2015-09-01,02,1.05
2015-09-01,03,1.05
2015-09-01,04,1.06
2015-09-01,05,1.07
2015-09-01,06,1.09
2015-09-01,07,1.44
2015-09-01,08,2.17
2015-09-01,09,2.78
2015-09-01,10,2.53
2015-09-01,11,5.22
2015-09-01,12,2.95
2015-09-01,13,2.17
2015-09-01,14,2.17
2015-09-01,15,1.98
2015-09-01,16,2.22
2015-09-01,17,2.88
2015-09-01,18,2.64
2015-09-01,19,4.33
2015-09-01,20,1.09
2015-09-01,21,1.53
2015-09-01,22,1.50
2015-09-01,23,1.11
2015-09-02,00,0.74
2015-09-02,01,0.76
2015-09-02,02,0.74
2015-09-02,03,0.73
2015-09-02,04,0.71
2015-09-02,05,0.73
2015-09-02,06,0.58
2015-09-02,07,1.62
2015-09-02,08,1.97
2015-09-02,09,2.12
2015-09-02,10,1.87
2015-09-02,11,2.01
2015-09-02,12,2.26
2015-09-02,13,2.65
2015-09-02,14,2.46
2015-09-02,15,1.65
2015-09-02,16,1.55
2015-09-02,17,4.22
2015-09-02,18,1.79
2015-09-02,19,1.75
2015-09-02,20,1.64
2015-09-02,21,1.36
2015-09-02,22,1.12
2015-09-02,23,0.54
2015-09-03,00,0.55
2015-09-03,01,0.56
2015-09-03,02,0.55
2015-09-03,03,0.56
2015-09-03,04,0.53
2015-09-03,05,0.54
2015-09-03,06,0.54
2015-09-03,07,0.80
2015-09-03,08,1.27
2015-09-03,09,2.28
2015-09-03,10,2.94
2015-09-03,11,3.59
2015-09-03,12,3.17
2015-09-03,13,2.57
2015-09-03,14,2.13
2015-09-03,15,1.99
2015-09-03,16,1.45
2015-09-03,17,1.40
2015-09-03,18,1.65
2015-09-03,19,2.18
2015-09-03,20,3.81
2015-09-03,21,2.03
2015-09-03,22,1.59
2015-09-03,23,1.33
2015-09-04,00,0.63
2015-09-04,01,0.82
2015-09-04,02,0.84
2015-09-04,03,0.82
2015-09-04,04,0.80
2015-09-04,05,0.83
2015-09-04,06,1.74
2015-09-04,07,4.14
2015-09-04,08,3.35
2015-09-04,09,1.51
2015-09-04,10,2.13
2015-09-04,11,0.91
2015-09-04,12,1.27
2015-09-04,13,1.22
2015-09-04,14,1.65
2015-09-04,15,1.50
2015-09-04,16,4.10
2015-09-04,17,3.68
2015-09-04,18,2.90
2015-09-04,19,2.14
2015-09-04,20,8.30
2015-09-04,21,6.03
2015-09-04,22,1.99
2015-09-04,23,1.03
2015-09-05,00,0.61
2015-09-05,01,0.54
2015-09-05,02,0.52
2015-09-05,03,0.53
2015-09-05,04,0.54
2015-09-05,05,0.53
2015-09-05,06,0.51
2015-09-05,07,0.55
2015-09-05,08,1.58
2015-09-05,09,4.38
2015-09-05,10,2.48
2015-09-05,11,3.03
2015-09-05,12,8.05
2015-09-05,13,8.29
2015-09-05,14,5.43
2015-09-05,15,3.25
2015-09-05,16,2.63
2015-09-05,17,1.51
2015-09-05,18,1.63
2015-09-05,19,5.36
2015-09-05,20,3.95
2015-09-05,21,1.33
2015-09-05,22,1.04
2015-09-05,23,0.85
2015-09-06,00,0.68
2015-09-06,01,0.55
2015-09-06,02,0.53
2015-09-06,03,0.52
2015-09-06,04,0.51
2015-09-06,05,0.50
2015-09-06,06,0.53
2015-09-06,07,0.68
2015-09-06,08,1.57
2015-09-06,09,4.64
2015-09-06,10,2.30
2015-09-06,11,1.90
2015-09-06,12,1.19
2015-09-06,13,0.88
2015-09-06,14,0.89
2015-09-06,15,0.75
2015-09-06,16,0.78
2015-09-06,17,0.81
2015-09-06,18,0.82
2015-09-06,19,1.49
2015-09-06,20,3.26
2015-09-06,21,1.39
2015-09-06,22,1.11
2015-09-06,23,0.74
2015-09-07,00,0.53
2015-09-07,01,0.53
2015-09-07,02,0.51
2015-09-07,03,0.51
2015-09-07,04,0.51
2015-09-07,05,0.52
2015-09-07,06,0.51
2015-09-07,07,0.56
2015-09-07,08,1.87
2015-09-07,09,2.81
2015-09-07,10,3.22
2015-09-07,11,2.12
2015-09-07,12,1.92
2015-09-07,13,1.56
2015-09-07,14,1.83
2015-09-07,15,1.64
2015-09-07,16,1.23
2015-09-07,17,
2015-09-07,18,
2015-09-07,19,
2015-09-07,20,
2015-09-07,21,
2015-09-07,22,
2015-09-07,23,
2015-09-08,00,
2015-09-08,01,1.39
2015-09-08,02,1.16
2015-09-08,03,0.89
2015-09-08,04,0.85
2015-09-08,05,0.84
2015-09-08,06,0.82
2015-09-08,07,1.51
2015-09-08,08,1.73
2015-09-08,09,1.51
2015-09-08,10,1.26
2015-09-08,11,0.93
2015-09-08,12,0.99
2015-09-08,13,2.34
2015-09-08,14,1.72
2015-09-08,15,1.34
2015-09-08,16,1.50
2015-09-08,17,1.54
2015-09-08,18,1.58
2015-09-08,19,1.54
2015-09-08,20,1.53
2015-09-08,21,2.62
2015-09-08,22,1.06
2015-09-08,23,0.51
2015-09-09,00,0.55
2015-09-09,01,0.55
2015-09-09,02,0.55
2015-09-09,03,0.53
2015-09-09,04,0.52
2015-09-09,05,0.53
2015-09-09,06,0.55
2015-09-09,07,1.28
2015-09-09,08,1.64
2015-09-09,09,1.52
2015-09-09,10,2.36
2015-09-09,11,1.39
2015-09-09,12,1.17
2015-09-09,13,1.06
2015-09-09,14,0.83
2015-09-09,15,0.64
2015-09-09,16,1.31
2015-09-09,17,2.64
2015-09-09,18,4.01
2015-09-09,19,1.78
2015-09-09,20,2.66
2015-09-09,21,2.33
2015-09-09,22,1.76
2015-09-09,23,2.78
2015-09-10,00,0.77
2015-09-10,01,0.75
2015-09-10,02,0.72
2015-09-10,03,0.70
2015-09-10,04,0.70
2015-09-10,05,0.63
2015-09-10,06,0.56
2015-09-10,07,1.88
2015-09-10,08,1.61
2015-09-10,09,1.88
2015-09-10,10,1.60
2015-09-10,11,1.35
2015-09-10,12,1.13
2015-09-10,13,1.43
2015-09-10,14,7.80
2015-09-10,15,7.38
2015-09-10,16,1.98
2015-09-10,17,1.57
2015-09-10,18,1.47
2015-09-10,19,1.45
2015-09-10,20,1.43
2015-09-10,21,1.65
2015-09-10,22,1.20
2015-09-10,23,0.57
2015-09-11,00,0.55
2015-09-11,01,0.54
2015-09-11,02,0.56
2015-09-11,03,0.55
2015-09-11,04,0.55
2015-09-11,05,0.57
2015-09-11,06,0.67
2015-09-11,07,0.92
2015-09-11,08,1.14
2015-09-11,09,1.23
2015-09-11,10,1.03
2015-09-11,11,1.49
2015-09-11,12,0.91
2015-09-11,13,0.74
2015-09-11,14,0.60
2015-09-11,15,0.66
2015-09-11,16,1.32
2015-09-11,17,1.73
2015-09-11,18,1.69
2015-09-11,19,2.34
2015-09-11,20,2.21
2015-09-11,21,1.07
2015-09-11,22,0.97
2015-09-11,23,0.62
2015-09-12,00,0.65
2015-09-12,01,0.56
2015-09-12,02,0.57
2015-09-12,03,0.59
2015-09-12,04,0.58
2015-09-12,05,0.57
2015-09-12,06,0.72
2015-09-12,07,1.29
2015-09-12,08,4.27
2015-09-12,09,1.74
2015-09-12,10,1.89
2015-09-12,11,0.67
2015-09-12,12,0.67
2015-09-12,13,1.10
2015-09-12,14,1.06
2015-09-12,15,4.64
2015-09-12,16,12.62
2015-09-12,17,8.25
2015-09-12,18,3.10
2015-09-12,19,1.70
2015-09-12,20,1.79
2015-09-12,21,1.43
2015-09-12,22,1.31
2015-09-12,23,0.58
2015-09-13,00,0.58
2015-09-13,01,0.56
2015-09-13,02,0.55
2015-09-13,03,0.59
2015-09-13,04,0.63
2015-09-13,05,0.57
2015-09-13,06,0.74
2015-09-13,07,1.24
2015-09-13,08,4.62
2015-09-13,09,1.10
2015-09-13,10,0.73
2015-09-13,11,0.58
2015-09-13,12,0.57
2015-09-13,13,0.61
2015-09-13,14,1.25
2015-09-13,15,4.76
2015-09-13,16,2.22
2015-09-13,17,1.84
2015-09-13,18,1.62
2015-09-13,19,3.25
2015-09-13,20,2.41
2015-09-13,21,1.53
2015-09-13,22,1.43
2015-09-13,23,0.74
2015-09-14,00,0.58
2015-09-14,01,0.58
2015-09-14,02,0.57
2015-09-14,03,0.56
2015-09-14,04,0.55
2015-09-14,05,0.63
2015-09-14,06,3.41
2015-09-14,07,1.58
2015-09-14,08,1.39
2015-09-14,09,1.03
2015-09-14,10,0.74
2015-09-14,11,0.74
2015-09-14,12,0.75
2015-09-14,13,0.73
2015-09-14,14,0.65
2015-09-14,15,0.55
2015-09-14,16,3.03
2015-09-14,17,2.89
2015-09-14,18,1.47
2015-09-14,19,1.80
2015-09-14,20,1.36
2015-09-14,21,1.25
2015-09-14,22,2.03
2015-09-14,23,4.88
2015-09-15,00,1.06
2015-09-15,01,0.57
2015-09-15,02,0.55
2015-09-15,03,0.54
2015-09-15,04,0.53
2015-09-15,05,0.56
2015-09-15,06,0.79
2015-09-15,07,4.68
2015-09-15,08,3.47
2015-09-15,09,3.96
2015-09-15,10,4.31
2015-09-15,11,1.90
2015-09-15,12,0.58
2015-09-15,13,0.51
2015-09-15,14,0.57
2015-09-15,15,0.65
2015-09-15,16,2.28
2015-09-15,17,3.27
2015-09-15,18,1.99
2015-09-15,19,1.59
2015-09-15,20,4.95
2015-09-15,21,1.97
2015-09-15,22,1.77
2015-09-15,23,1.49
2015-09-16,00,1.28
2015-09-16,01,0.99
2015-09-16,02,0.95
2015-09-16,03,0.86
2015-09-16,04,0.88
2015-09-16,05,0.89
2015-09-16,06,0.86
2015-09-16,07,1.63
2015-09-16,08,1.14
2015-09-16,09,1.15
2015-09-16,10,2.41
2015-09-16,11,0.96
2015-09-16,12,1.06
2015-09-16,13,1.17
2015-09-16,14,0.68
2015-09-16,15,0.82
2015-09-16,16,1.21
2015-09-16,17,1.28
2015-09-16,18,2.12
2015-09-16,19,2.18
2015-09-16,20,2.18
2015-09-16,21,1.35
2015-09-16,22,1.05
2015-09-16,23,0.91
2015-09-17,00,0.90
2015-09-17,01,0.87
2015-09-17,02,0.88
2015-09-17,03,0.87
2015-09-17,04,0.89
2015-09-17,05,0.88
2015-09-17,06,0.92
2015-09-17,07,1.57
2015-09-17,08,1.20
2015-09-17,09,1.74
2015-09-17,10,3.49
2015-09-17,11,3.09
2015-09-17,12,1.96
2015-09-17,13,1.90
2015-09-17,14,1.82
2015-09-17,15,1.77
2015-09-17,16,1.72
2015-09-17,17,1.73
2015-09-17,18,7.69
2015-09-17,19,8.82
2015-09-17,20,8.44
2015-09-17,21,6.83
2015-09-17,22,1.88
2015-09-17,23,0.63
2015-09-18,00,0.53
2015-09-18,01,0.53
2015-09-18,02,0.52
2015-09-18,03,0.58
2015-09-18,04,0.56
2015-09-18,05,0.53
2015-09-18,06,2.69
2015-09-18,07,2.24
2015-09-18,08,2.45
2015-09-18,09,1.90
2015-09-18,10,1.21
2015-09-18,11,2.26
2015-09-18,12,1.55
2015-09-18,13,2.51
2015-09-18,14,3.92
2015-09-18,15,1.53
2015-09-18,16,1.56
2015-09-18,17,1.68
2015-09-18,18,1.89
2015-09-18,19,1.56
2015-09-18,20,7.85
2015-09-18,21,7.24
2015-09-18,22,2.67
2015-09-18,23,1.40
2015-09-19,00,0.56
2015-09-19,01,0.55
2015-09-19,02,0.51
2015-09-19,03,0.51
2015-09-19,04,0.51
2015-09-19,05,0.51
2015-09-19,06,0.57
2015-09-19,07,1.29
2015-09-19,08,1.62
2015-09-19,09,0.98
2015-09-19,10,0.96
2015-09-19,11,0.95
2015-09-19,12,1.04
2015-09-19,13,0.89
2015-09-19,14,0.83
2015-09-19,15,0.86
2015-09-19,16,2.18
2015-09-19,17,1.45
2015-09-19,18,1.87
2015-09-19,19,1.77
2015-09-19,20,1.94
2015-09-19,21,1.78
2015-09-19,22,1.45
2015-09-19,23,0.82
2015-09-20,00,0.54
2015-09-20,01,0.52
2015-09-20,02,0.52
2015-09-20,03,0.50
2015-09-20,04,0.55
2015-09-20,05,0.60
2015-09-20,06,0.56
2015-09-20,07,1.58
2015-09-20,08,1.94
2015-09-20,09,3.03
2015-09-20,10,3.36
2015-09-20,11,2.51
2015-09-20,12,2.43
2015-09-20,13,1.59
2015-09-20,14,1.60
2015-09-20,15,1.57
2015-09-20,16,3.93
2015-09-20,17,2.39
2015-09-20,18,2.05
2015-09-20,19,2.21
2015-09-20,20,1.90
2015-09-20,21,2.01
2015-09-20,22,4.33
2015-09-20,23,0.92
2015-09-21,00,0.62
2015-09-21,01,0.79
2015-09-21,02,0.71
2015-09-21,03,0.59
2015-09-21,04,0.64
2015-09-21,05,0.53
2015-09-21,06,1.73
2015-09-21,07,1.57
2015-09-21,08,1.38
2015-09-21,09,1.24
2015-09-21,10,1.26
2015-09-21,11,1.18
2015-09-21,12,0.96
2015-09-21,13,1.02
2015-09-21,14,0.93
2015-09-21,15,1.70
2015-09-21,16,1.68
2015-09-21,17,1.62
2015-09-21,18,1.67
2015-09-21,19,1.64
2015-09-21,20,1.53
2015-09-21,21,1.42
2015-09-21,22,1.29
2015-09-21,23,1.02
2015-09-22,00,1.01
2015-09-22,01,0.66
2015-09-22,02,0.43
2015-09-22,03,0.47
2015-09-22,04,0.45
2015-09-22,05,1.21
2015-09-22,06,1.15
2015-09-22,07,1.11
2015-09-22,08,2.09
2015-09-22,09,1.98
2015-09-22,10,2.11
2015-09-22,11,10.14
2015-09-22,12,7.94
2015-09-22,13,3.73
2015-09-22,14,0.89
2015-09-22,15,0.41
2015-09-22,16,0.54
2015-09-22,17,0.83
2015-09-22,18,1.55
2015-09-22,19,1.97
2015-09-22,20,1.79
2015-09-22,21,1.27
2015-09-22,22,1.17
2015-09-22,23,0.71
2015-09-23,00,0.61
2015-09-23,01,0.61
2015-09-23,02,0.59
2015-09-23,03,0.57
2015-09-23,04,0.59
2015-09-23,05,0.60
2015-09-23,06,0.58
2015-09-23,07,1.03
2015-09-23,08,1.59
2015-09-23,09,1.45
2015-09-23,10,1.23
2015-09-23,11,1.46
2015-09-23,12,0.99
2015-09-23,13,6.30
2015-09-23,14,8.85
2015-09-23,15,5.13
2015-09-23,16,2.13
2015-09-23,17,1.81
2015-09-23,18,1.59
2015-09-23,19,1.39
2015-09-23,20,1.24
2015-09-23,21,0.99
2015-09-23,22,1.11
2015-09-23,23,0.99
2015-09-24,00,0.64
2015-09-24,01,0.44
2015-09-24,02,0.44
2015-09-24,03,0.42
2015-09-24,04,0.51
2015-09-24,05,0.51
2015-09-24,06,0.42
2015-09-24,07,2.01
2015-09-24,08,2.70
2015-09-24,09,2.77
2015-09-24,10,2.83
2015-09-24,11,2.86
2015-09-24,12,2.60
2015-09-24,13,1.85
2015-09-24,14,1.15
2015-09-24,15,1.14
2015-09-24,16,1.40
2015-09-24,17,1.48
2015-09-24,18,1.71
2015-09-24,19,1.67
2015-09-24,20,1.15
2015-09-24,21,0.94
2015-09-24,22,0.53
2015-09-24,23,0.49
2015-09-25,00,0.53
2015-09-25,01,0.52
2015-09-25,02,0.72
2015-09-25,03,1.04
2015-09-25,04,0.64
2015-09-25,05,0.47
2015-09-25,06,0.48
2015-09-25,07,1.18
2015-09-25,08,1.42
2015-09-25,09,1.50
2015-09-25,10,1.42
2015-09-25,11,1.46
2015-09-25,12,1.13
2015-09-25,13,0.93
2015-09-25,14,1.26
2015-09-25,15,0.86
2015-09-25,16,1.02
2015-09-25,17,3.83
2015-09-25,18,2.00
2015-09-25,19,1.83
2015-09-25,20,1.67
2015-09-25,21,1.06
2015-09-25,22,1.01
2015-09-25,23,1.06
2015-09-26,00,0.59
2015-09-26,01,0.44
2015-09-26,02,0.44
2015-09-26,03,0.44
2015-09-26,04,0.45
2015-09-26,05,0.44
2015-09-26,06,0.50
2015-09-26,07,1.49
2015-09-26,08,2.06
2015-09-26,09,1.74
2015-09-26,10,1.37
2015-09-26,11,1.11
2015-09-26,12,1.22
2015-09-26,13,1.64
2015-09-26,14,1.48
2015-09-26,15,1.17
2015-09-26,16,1.23
2015-09-26,17,1.66
2015-09-26,18,2.13
2015-09-26,19,2.26
2015-09-26,20,1.09
2015-09-26,21,1.24
2015-09-26,22,1.10
2015-09-26,23,0.72
2015-09-27,00,0.81
2015-09-27,01,0.63
2015-09-27,02,0.57
2015-09-27,03,0.57
2015-09-27,04,0.57
2015-09-27,05,0.58
2015-09-27,06,0.81
2015-09-27,07,0.74
2015-09-27,08,1.27
2015-09-27,09,1.70
2015-09-27,10,1.31
2015-09-27,11,2.22
2015-09-27,12,1.67
2015-09-27,13,1.41
2015-09-27,14,4.09
2015-09-27,15,1.69
2015-09-27,16,1.74
2015-09-27,17,
2015-09-27,18,
2015-09-27,19,
2015-09-27,20,
2015-09-27,21,
2015-09-27,22,
2015-09-27,23,
2015-09-28,00,
2015-09-28,01,0.45
2015-09-28,02,0.48
2015-09-28,03,0.47
2015-09-28,04,0.42
2015-09-28,05,0.45
2015-09-28,06,0.66
2015-09-28,07,3.82
2015-09-28,08,1.72
2015-09-28,09,1.43
2015-09-28,10,4.66
2015-09-28,11,1.71
2015-09-28,12,1.34
2015-09-28,13,1.09
2015-09-28,14,1.36
2015-09-28,15,1.46
2015-09-28,16,2.32
2015-09-28,17,2.57
2015-09-28,18,1.70
2015-09-28,19,1.45
2015-09-28,20,1.42
2015-09-28,21,1.30
2015-09-28,22,1.29
2015-09-28,23,1.06
2015-09-29,00,0.66
2015-09-29,01,0.48
2015-09-29,02,0.52
2015-09-29,03,0.46
2015-09-29,04,0.46
2015-09-29,05,0.44
2015-09-29,06,0.43
2015-09-29,07,0.91
2015-09-29,08,0.95
2015-09-29,09,0.91
2015-09-29,10,0.87
2015-09-29,11,1.13
2015-09-29,12,1.68
2015-09-29,13,1.04
2015-09-29,14,0.93
2015-09-29,15,0.98
2015-09-29,16,1.66
2015-09-29,17,1.49
2015-09-29,18,1.98
2015-09-29,19,1.93
2015-09-29,20,5.54
2015-09-29,21,1.28
2015-09-29,22,0.78
2015-09-29,23,0.52
2015-09-30,00,0.52
2015-09-30,01,0.51
2015-09-30,02,0.53
2015-09-30,03,0.52
2015-09-30,04,0.49
2015-09-30,05,0.51
2015-09-30,06,0.55
2015-09-30,07,1.10
2015-09-30,08,1.19
2015-09-30,09,3.53
2015-09-30,10,8.48
2015-09-30,11,1.49
2015-09-30,12,0.74
2015-09-30,13,1.07
2015-09-30,14,1.03
2015-09-30,15,0.83
2015-09-30,16,0.95
2015-09-30,17,4.92
2015-09-30,18,7.91
2015-09-30,19,1.33
2015-09-30,20,0.78
2015-09-30,21,0.99
2015-09-30,22,0.93
2015-09-30,23,0.75
2015-10-01,00,0.51
2015-10-01,01,0.51
2015-10-01,02,0.50
2015-10-01,03,0.51
2015-10-01,04,0.58
2015-10-01,05,0.49
2015-10-01,06,0.45
2015-10-01,07,0.74
2015-10-01,08,1.34
2015-10-01,09,0.96
2015-10-01,10,0.91
2015-10-01,11,1.02
2015-10-01,12,0.91
2015-10-01,13,0.91
2015-10-01,14,0.74
2015-10-01,15,1.14
2015-10-01,16,0.94
2015-10-01,17,0.80
2015-10-01,18,1.32
2015-10-01,19,5.71
2015-10-01,20,8.36
2015-10-01,21,5.01
2015-10-01,22,1.53
2015-10-01,23,0.88
2015-10-02,00,0.64
2015-10-02,01,0.67
2015-10-02,02,0.59
2015-10-02,03,0.58
2015-10-02,04,0.58
2015-10-02,05,0.55
2015-10-02,06,0.56
2015-10-02,07,1.20
2015-10-02,08,
2015-10-02,09,2.06
2015-10-02,10,1.95
2015-10-02,11,1.53
2015-10-02,12,2.03
2015-10-02,13,2.18
2015-10-02,14,1.71
2015-10-02,15,2.51
2015-10-02,16,2.84
2015-10-02,17,2.07
2015-10-02,18,2.35
2015-10-02,19,2.15
2015-10-02,20,1.97
2015-10-02,21,1.65
2015-10-02,22,1.28
2015-10-02,23,1.09
2015-10-03,00,0.60
2015-10-03,01,0.53
2015-10-03,02,0.52
2015-10-03,03,0.54
2015-10-03,04,0.53
2015-10-03,05,0.55
2015-10-03,06,0.54
2015-10-03,07,1.00
2015-10-03,08,4.77
2015-10-03,09,1.74
2015-10-03,10,1.37
2015-10-03,11,1.23
2015-10-03,12,1.26
2015-10-03,13,1.76
2015-10-03,14,4.81
2015-10-03,15,1.95
2015-10-03,16,1.75
2015-10-03,17,1.99
2015-10-03,18,2.17
2015-10-03,19,1.91
2015-10-03,20,1.74
2015-10-03,21,1.71
2015-10-03,22,1.89
2015-10-03,23,1.48
2015-10-04,00,0.70
2015-10-04,01,0.70
2015-10-04,02,0.61
2015-10-04,03,0.54
2015-10-04,04,0.57
2015-10-04,05,0.52
2015-10-04,06,0.52
2015-10-04,07,0.54
2015-10-04,08,1.01
2015-10-04,09,1.26
2015-10-04,10,1.15
2015-10-04,11,1.69
2015-10-04,12,5.01
2015-10-04,13,2.41
2015-10-04,14,1.51
2015-10-04,15,0.41
2015-10-04,16,0.40
2015-10-04,17,0.45
2015-10-04,18,0.45
2015-10-04,19,0.44
2015-10-04,20,1.07
2015-10-04,21,1.27
2015-10-04,22,1.59
2015-10-04,23,1.08
2015-10-05,00,0.99
2015-10-05,01,0.67
2015-10-05,02,0.61
2015-10-05,03,0.64
2015-10-05,04,0.62
2015-10-05,05,0.61
2015-10-05,06,0.58
2015-10-05,07,1.61
2015-10-05,08,5.52
2015-10-05,09,2.34
2015-10-05,10,1.88
2015-10-05,11,1.78
2015-10-05,12,1.94
2015-10-05,13,5.27
2015-10-05,14,1.57
2015-10-05,15,1.44
2015-10-05,16,1.60
2015-10-05,17,5.46
2015-10-05,18,1.94
2015-10-05,19,1.19
2015-10-05,20,1.02
2015-10-05,21,1.10
2015-10-05,22,2.40
2015-10-05,23,1.26
2015-10-06,00,0.92
2015-10-06,01,0.60
2015-10-06,02,0.58
2015-10-06,03,0.61
2015-10-06,04,0.64
2015-10-06,05,0.63
2015-10-06,06,1.51
2015-10-06,07,1.90
2015-10-06,08,1.63
2015-10-06,09,1.60
2015-10-06,10,1.20
2015-10-06,11,1.37
2015-10-06,12,1.26
2015-10-06,13,0.92
2015-10-06,14,0.76
2015-10-06,15,0.77
2015-10-06,16,1.26
2015-10-06,17,1.88
2015-10-06,18,1.79
2015-10-06,19,2.03
2015-10-06,20,1.43
2015-10-06,21,1.35
2015-10-06,22,4.46
2015-10-06,23,1.64
2015-10-07,00,1.20
2015-10-07,01,
2015-10-07,02,1.04
2015-10-07,03,1.06
2015-10-07,04,1.07
2015-10-07,05,1.05
2015-10-07,06,1.04
2015-10-07,07,1.80
2015-10-07,08,1.51
2015-10-07,09,1.42
2015-10-07,10,2.63
2015-10-07,11,3.09
2015-10-07,12,1.35
2015-10-07,13,0.98
2015-10-07,14,0.97
2015-10-07,15,1.15
2015-10-07,16,2.11
2015-10-07,17,2.33
2015-10-07,18,2.28
2015-10-07,19,4.98
2015-10-07,20,2.03
2015-10-07,21,1.45
2015-10-07,22,1.40
2015-10-07,23,0.99
2015-10-08,00,0.62
2015-10-08,01,0.58
2015-10-08,02,0.56
2015-10-08,03,0.55
2015-10-08,04,0.56
2015-10-08,05,0.57
2015-10-08,06,0.70
2015-10-08,07,1.76
2015-10-08,08,1.42
2015-10-08,09,1.44
2015-10-08,10,1.30
2015-10-08,11,1.40
2015-10-08,12,0.73
2015-10-08,13,0.59
2015-10-08,14,0.59
2015-10-08,15,0.60
2015-10-08,16,1.50
2015-10-08,17,2.60
2015-10-08,18,2.66
2015-10-08,19,2.05
2015-10-08,20,1.94
2015-10-08,21,1.59
2015-10-08,22,1.76
2015-10-08,23,3.15
2015-10-09,00,0.76
2015-10-09,01,0.59
2015-10-09,02,0.56
2015-10-09,03,0.57
2015-10-09,04,0.58
2015-10-09,05,0.58
2015-10-09,06,0.64
2015-10-09,07,1.30
2015-10-09,08,1.89
2015-10-09,09,8.81
2015-10-09,10,8.30
2015-10-09,11,2.98
2015-10-09,12,2.25
2015-10-09,13,1.43
2015-10-09,14,1.36
2015-10-09,15,1.63
2015-10-09,16,1.72
2015-10-09,17,2.14
2015-10-09,18,2.62
2015-10-09,19,2.14
2015-10-09,20,1.42
2015-10-09,21,1.77
2015-10-09,22,1.65
2015-10-09,23,0.64
2015-10-10,00,0.57
2015-10-10,01,0.59
2015-10-10,02,0.58
2015-10-10,03,0.56
2015-10-10,04,0.57
2015-10-10,05,0.56
2015-10-10,06,0.61
2015-10-10,07,1.54
