date,hour,energy_kWh
2012-09-08,15,0.606
2012-09-08,16,0.588
2012-09-08,17,0.725
2012-09-08,18,1.814
2012-09-08,19,0.709
2012-09-08,20,0.788
2012-09-08,21,0.785
2012-09-08,22,0.825
2012-09-08,23,0.581
2012-09-09,0,0.611
2012-09-09,1,0.588
2012-09-09,2,0.585
2012-09-09,3,0.592
2012-09-09,4,0.608
2012-09-09,5,0.589
2012-09-09,6,0.582
2012-09-09,7,0.668
2012-09-09,8,0.977
2012-09-09,9,1.227
2012-09-09,10,0.685
2012-09-09,11,0.575
2012-09-09,12,1.057
2012-09-09,13,1.008
2012-09-09,14,0.669
2012-09-09,15,2.474
2012-09-09,16,0.741
2012-09-09,17,1.216
2012-09-09,18,0.936
2012-09-09,19,0.916
2012-09-09,20,0.679
2012-09-09,21,1.18
2012-09-09,22,1.072
2012-09-09,23,0.974
2012-09-10,0,0.984
2012-09-10,1,0.791
2012-09-10,2,0.784
2012-09-10,3,0.59
2012-09-10,4,0.551
2012-09-10,5,0.566
2012-09-10,6,0.557
2012-09-10,7,0.644
2012-09-10,8,0.984
2012-09-10,9,0.793
2012-09-10,10,0.607
2012-09-10,11,0.584
2012-09-10,12,0.567
2012-09-10,13,0.564
2012-09-10,14,0.617
2012-09-10,15,0.618
2012-09-10,16,0.573
2012-09-10,17,0.686
2012-09-10,18,1.048
2012-09-10,19,1.056
2012-09-10,20,1.577
2012-09-10,21,1.396
2012-09-10,22,1.366
2012-09-10,23,3.173
2012-09-11,0,1.184
2012-09-11,1,0.567
2012-09-11,2,0.589
2012-09-11,3,0.558
2012-09-11,4,0.599
2012-09-11,5,0.527
2012-09-11,6,0.559
2012-09-11,7,0.642
2012-09-11,8,1.106
2012-09-11,9,0.587
2012-09-11,10,0.594
2012-09-11,11,0.58
2012-09-11,12,0.524
2012-09-11,13,1.044
2012-09-11,14,0.595
2012-09-11,15,0.645
2012-09-11,16,0.575
2012-09-11,17,0.921
2012-09-11,18,2.175
2012-09-11,19,2.115
2012-09-11,20,2.09
2012-09-11,21,1.777
2012-09-11,22,1.699
2012-09-11,23,0.917
2012-09-12,0,0.869
2012-09-12,1,0.76
2012-09-12,2,0.613
2012-09-12,3,0.594
2012-09-12,4,0.612
2012-09-12,5,0.584
2012-09-12,6,0.619
2012-09-12,7,0.655
2012-09-12,8,0.86
2012-09-12,9,0.872
2012-09-12,10,0.669
2012-09-12,11,0.712
2012-09-12,12,0.998
2012-09-12,13,1.268
2012-09-12,14,0.654
2012-09-12,15,0.751
2012-09-12,16,0.886
2012-09-12,17,0.725
2012-09-12,18,0.704
2012-09-12,19,0.864
2012-09-12,20,1.144
2012-09-12,21,1.671
2012-09-12,22,1.38
2012-09-12,23,0.839
2012-09-13,0,0.613
2012-09-13,1,0.615
2012-09-13,2,0.657
2012-09-13,3,0.683
2012-09-13,4,0.633
2012-09-13,5,0.596
2012-09-13,6,0.637
2012-09-13,7,0.614
2012-09-13,8,1.095
2012-09-13,9,0.782
2012-09-13,10,0.569
2012-09-13,11,0.729
2012-09-13,12,0.972
2012-09-13,13,0.814
2012-09-13,14,0.618
2012-09-13,15,0.639
2012-09-13,16,0.616
2012-09-13,17,0.842
2012-09-13,18,1.05
2012-09-13,19,0.946
2012-09-13,20,1.324
2012-09-13,21,1.51
2012-09-13,22,1.452
2012-09-13,23,1.651
2012-09-14,0,0.647
2012-09-14,1,0.573
2012-09-14,2,0.596
2012-09-14,3,0.555
2012-09-14,4,0.584
2012-09-14,5,0.555
2012-09-14,6,0.581
2012-09-14,7,0.601
2012-09-14,8,1.074
2012-09-14,9,0.584
2012-09-14,10,0.59
2012-09-14,11,0.645
2012-09-14,12,0.626
2012-09-14,13,0.937
2012-09-14,14,0.894
2012-09-14,15,0.766
2012-09-14,16,0.923
2012-09-14,17,1.123
2012-09-14,18,1.073
2012-09-14,19,1.651
2012-09-14,20,2.06
2012-09-14,21,2.158
2012-09-14,22,1.363
2012-09-14,23,0.9
2012-09-15,0,0.627
2012-09-15,1,0.712
2012-09-15,2,0.607
2012-09-15,3,0.558
2012-09-15,4,0.577
2012-09-15,5,0.591
2012-09-15,6,0.647
2012-09-15,7,0.638
2012-09-15,8,0.8
2012-09-15,9,1.4
2012-09-15,10,0.906
2012-09-15,11,1.419
2012-09-15,12,2.646
2012-09-15,13,1.605
2012-09-15,14,0.78
2012-09-15,15,0.757
2012-09-15,16,0.591
2012-09-15,17,0.926
2012-09-15,18,1.701
2012-09-15,19,0.992
2012-09-15,20,1.007
2012-09-15,21,1.38
2012-09-15,22,1.61
2012-09-15,23,1.321
2012-09-16,0,0.595
2012-09-16,1,0.602
2012-09-16,2,0.553
2012-09-16,3,0.586
2012-09-16,4,0.606
2012-09-16,5,0.585
2012-09-16,6,0.627
2012-09-16,7,0.564
2012-09-16,8,0.785
2012-09-16,9,0.985
2012-09-16,10,1.021
2012-09-16,11,0.903
2012-09-16,12,1.126
2012-09-16,13,1.064
2012-09-16,14,0.855
2012-09-16,15,0.908
2012-09-16,16,0.807
2012-09-16,17,0.979
2012-09-16,18,1.41
2012-09-16,19,3.291
2012-09-16,20,3.543
2012-09-16,21,1.571
2012-09-16,22,1.858
2012-09-16,23,1.102
2012-09-17,0,0.555
2012-09-17,1,0.553
2012-09-17,2,0.547
2012-09-17,3,0.553
2012-09-17,4,0.551
2012-09-17,5,0.531
2012-09-17,6,0.624
2012-09-17,7,0.599
2012-09-17,8,1.058
2012-09-17,9,0.674
2012-09-17,10,0.589
2012-09-17,11,0.588
2012-09-17,12,0.633
2012-09-17,13,0.874
2012-09-17,14,0.59
2012-09-17,15,0.724
2012-09-17,16,1.006
2012-09-17,17,1.111
2012-09-17,18,0.857
2012-09-17,19,0.944
2012-09-17,20,1.421
2012-09-17,21,1.598
2012-09-17,22,1.505
2012-09-17,23,2.831
2012-09-18,0,0.62
2012-09-18,1,0.576
2012-09-18,2,0.549
2012-09-18,3,0.548
2012-09-18,4,0.569
2012-09-18,5,0.51
2012-09-18,6,0.565
2012-09-18,7,0.567
2012-09-18,8,1.453
2012-09-18,9,0.561
2012-09-18,10,0.529
2012-09-18,11,0.54
2012-09-18,12,0.562
2012-09-18,13,0.528
2012-09-18,14,0.665
2012-09-18,15,0.638
2012-09-18,16,0.52
2012-09-18,17,0.656
2012-09-18,18,0.885
2012-09-18,19,0.829
2012-09-18,20,0.909
2012-09-18,21,0.845
2012-09-18,22,3.778
2012-09-18,23,1.36
2012-09-19,0,0.586
2012-09-19,1,0.567
2012-09-19,2,0.549
2012-09-19,3,0.554
2012-09-19,4,0.55
2012-09-19,5,0.55
2012-09-19,6,0.56
2012-09-19,7,0.58
2012-09-19,8,1.307
2012-09-19,9,0.602
2012-09-19,10,0.629
2012-09-19,11,0.595
2012-09-19,12,0.512
2012-09-19,13,0.556
2012-09-19,14,0.564
2012-09-19,15,0.656
2012-09-19,16,0.767
2012-09-19,17,2.173
2012-09-19,18,2.723
2012-09-19,19,1.719
2012-09-19,20,1.708
2012-09-19,21,1.642
2012-09-19,22,1.643
2012-09-19,23,1.541
2012-09-20,0,0.573
2012-09-20,1,0.558
2012-09-20,2,0.557
2012-09-20,3,0.665
2012-09-20,4,0.597
2012-09-20,5,0.551
2012-09-20,6,0.531
2012-09-20,7,0.579
2012-09-20,8,1.125
2012-09-20,9,0.541
2012-09-20,10,0.665
2012-09-20,11,0.937
2012-09-20,12,0.941
2012-09-20,13,2.435
2012-09-20,14,1.639
2012-09-20,15,0.587
2012-09-20,16,0.527
2012-09-20,17,0.769
2012-09-20,18,0.852
2012-09-20,19,0.974
2012-09-20,20,1.492
2012-09-20,21,1.191
2012-09-20,22,1.134
2012-09-20,23,1.048
2012-09-21,0,0.801
2012-09-21,1,0.571
2012-09-21,2,0.573
2012-09-21,3,0.567
2012-09-21,4,0.544
2012-09-21,5,0.542
2012-09-21,6,0.573
2012-09-21,7,0.552
2012-09-21,8,1.488
2012-09-21,9,0.736
2012-09-21,10,0.605
2012-09-21,11,0.608
2012-09-21,12,0.591
2012-09-21,13,0.696
2012-09-21,14,0.606
2012-09-21,15,0.593
2012-09-21,16,1.013
2012-09-21,17,1.502
2012-09-21,18,1.544
2012-09-21,19,1.327
2012-09-21,20,1.311
2012-09-21,21,1.144
2012-09-21,22,1.647
2012-09-21,23,1.644
2012-09-22,0,0.549
2012-09-22,1,0.573
2012-09-22,2,0.514
2012-09-22,3,0.57
2012-09-22,4,0.542
2012-09-22,5,0.543
2012-09-22,6,0.663
2012-09-22,7,0.579
2012-09-22,8,0.616
2012-09-22,9,0.699
2012-09-22,10,1.515
2012-09-22,11,1.064
2012-09-22,12,0.915
2012-09-22,13,0.979
2012-09-22,14,0.934
2012-09-22,15,1.03
2012-09-22,16,0.808
2012-09-22,17,0.848
2012-09-22,18,1.244
2012-09-22,19,1.187
2012-09-22,20,1.123
2012-09-22,21,1.055
2012-09-22,22,0.985
2012-09-22,23,0.916
2012-09-23,0,0.851
2012-09-23,1,0.792
2012-09-23,2,0.582
2012-09-23,3,0.527
2012-09-23,4,0.533
2012-09-23,5,0.589
2012-09-23,6,0.518
2012-09-23,7,0.55
2012-09-23,8,0.56
2012-09-23,9,0.952
2012-09-23,10,0.846
2012-09-23,11,0.51
2012-09-23,12,0.547
2012-09-23,13,0.538
2012-09-23,14,0.697
2012-09-23,15,1.047
2012-09-23,16,0.817
2012-09-23,17,0.794
2012-09-23,18,1.492
2012-09-23,19,0.845
2012-09-23,20,3.597
2012-09-23,21,1.442
2012-09-23,22,1.483
2012-09-23,23,1.253
2012-09-24,0,0.692
2012-09-24,1,0.566
2012-09-24,2,0.534
2012-09-24,3,0.561
2012-09-24,4,0.539
2012-09-24,5,0.547
2012-09-24,6,0.528
2012-09-24,7,0.583
2012-09-24,8,1.331
2012-09-24,9,0.657
2012-09-24,10,0.67
2012-09-24,11,0.619
2012-09-24,12,0.607
2012-09-24,13,0.569
2012-09-24,14,0.588
2012-09-24,15,0.578
2012-09-24,16,0.752
2012-09-24,17,1.004
2012-09-24,18,1.169
2012-09-24,19,2.135
2012-09-24,20,1.623
2012-09-24,21,1.28
2012-09-24,22,1.466
2012-09-24,23,1.294
2012-09-25,0,0.592
2012-09-25,1,0.536
2012-09-25,2,0.546
2012-09-25,3,0.536
2012-09-25,4,0.655
2012-09-25,5,0.575
2012-09-25,6,0.665
2012-09-25,7,0.583
2012-09-25,8,1.253
2012-09-25,9,0.616
2012-09-25,10,0.517
2012-09-25,11,0.566
2012-09-25,12,0.503
2012-09-25,13,0.529
2012-09-25,14,0.563
2012-09-25,15,0.531
2012-09-25,16,0.544
2012-09-25,17,0.547
2012-09-25,18,0.873
2012-09-25,19,1.046
2012-09-25,20,1.79
2012-09-25,21,0.989
2012-09-25,22,1.295
2012-09-25,23,1.37
2012-09-26,0,2.322
2012-09-26,1,1.368
2012-09-26,2,0.532
2012-09-26,3,0.549
2012-09-26,4,0.557
2012-09-26,5,0.521
2012-09-26,6,0.522
2012-09-26,7,0.56
2012-09-26,8,1.161
2012-09-26,9,0.636
2012-09-26,10,0.518
2012-09-26,11,0.536
2012-09-26,12,0.535
2012-09-26,13,0.503
2012-09-26,14,0.55
2012-09-26,15,0.822
2012-09-26,16,0.623
2012-09-26,17,0.546
2012-09-26,18,0.717
2012-09-26,19,1.363
2012-09-26,20,1.345
2012-09-26,21,1.07
2012-09-26,22,1.505
2012-09-26,23,1.365
2012-09-27,0,0.549
2012-09-27,1,0.575
2012-09-27,2,0.527
2012-09-27,3,0.535
2012-09-27,4,0.549
2012-09-27,5,0.507
2012-09-27,6,0.542
2012-09-27,7,0.547
2012-09-27,8,1.241
2012-09-27,9,0.632
2012-09-27,10,0.779
2012-09-27,11,1.005
2012-09-27,12,1.274
2012-09-27,13,1.737
2012-09-27,14,1.25
2012-09-27,15,0.821
2012-09-27,16,0.733
2012-09-27,17,1.396
2012-09-27,18,0.874
2012-09-27,19,1.407
2012-09-27,20,1.279
2012-09-27,21,1.043
2012-09-27,22,1.263
2012-09-27,23,1.318
2012-09-28,0,0.851
2012-09-28,1,0.586
2012-09-28,2,0.566
2012-09-28,3,0.537
2012-09-28,4,0.521
2012-09-28,5,0.568
2012-09-28,6,0.528
2012-09-28,7,0.7
2012-09-28,8,1.459
2012-09-28,9,0.588
2012-09-28,10,0.584
2012-09-28,11,0.742
2012-09-28,12,0.623
2012-09-28,13,0.803
2012-09-28,14,0.606
2012-09-28,15,0.803
2012-09-28,16,3.167
2012-09-28,17,1.027
2012-09-28,18,1.703
2012-09-28,19,0.769
2012-09-28,20,0.78
2012-09-28,21,1.597
2012-09-28,22,2.286
2012-09-28,23,1.12
2012-09-29,0,1.757
2012-09-29,1,0.633
2012-09-29,2,0.553
2012-09-29,3,0.556
2012-09-29,4,0.52
2012-09-29,5,0.574
2012-09-29,6,0.557
2012-09-29,7,0.555
2012-09-29,8,0.78
2012-09-29,9,0.815
2012-09-29,10,1.495
2012-09-29,11,1.227
2012-09-29,12,1.717
2012-09-29,13,1.279
2012-09-29,14,0.988
2012-09-29,15,1.247
2012-09-29,16,1.133
2012-09-29,17,1.398
2012-09-29,18,0.833
2012-09-29,19,0.6
2012-09-29,20,0.958
2012-09-29,21,1.052
2012-09-29,22,0.931
2012-09-29,23,1.163
2012-09-30,0,0.678
2012-09-30,1,0.538
2012-09-30,2,0.57
2012-09-30,3,0.537
2012-09-30,4,0.521
2012-09-30,5,0.569
2012-09-30,6,0.517
2012-09-30,7,0.584
2012-09-30,8,1.302
2012-09-30,9,0.845
2012-09-30,10,0.877
2012-09-30,11,0.936
2012-09-30,12,0.839
2012-09-30,13,0.713
2012-09-30,14,2.904
2012-09-30,15,3.83
2012-09-30,16,2.156
2012-09-30,17,1.464
2012-09-30,18,2.384
2012-09-30,19,0.806
2012-09-30,20,0.788
2012-09-30,21,1.051
2012-09-30,22,1.221
2012-09-30,23,1.494
2012-10-01,0,0.807
2012-10-01,1,0.539
2012-10-01,2,0.569
2012-10-01,3,0.518
2012-10-01,4,0.548
2012-10-01,5,0.658
2012-10-01,6,0.515
2012-10-01,7,0.576
2012-10-01,8,1.107
2012-10-01,9,1.705
2012-10-01,10,0.579
2012-10-01,11,0.595
2012-10-01,12,0.59
2012-10-01,13,0.583
2012-10-01,14,0.527
2012-10-01,15,0.8
2012-10-01,16,1.081
2012-10-01,17,1.232
2012-10-01,18,1.141
2012-10-01,19,1.295
2012-10-01,20,1.327
2012-10-01,21,1.549
2012-10-01,22,1.991
2012-10-01,23,1.616
2012-10-02,0,0.957
2012-10-02,1,0.809
2012-10-02,2,0.669
2012-10-02,3,0.537
2012-10-02,4,0.558
2012-10-02,5,0.551
2012-10-02,6,0.546
2012-10-02,7,0.55
2012-10-02,8,1.768
2012-10-02,9,0.655
2012-10-02,10,0.529
2012-10-02,11,0.545
2012-10-02,12,0.519
2012-10-02,13,0.554
2012-10-02,14,0.543
2012-10-02,15,0.514
2012-10-02,16,0.548
2012-10-02,17,0.5
2012-10-02,18,1.054
2012-10-02,19,2.006
2012-10-02,20,1.373
2012-10-02,21,1.358
2012-10-02,22,1.296
2012-10-02,23,2.239
2012-10-03,0,1.468
2012-10-03,2,0.744
2012-10-03,3,0.618
2012-10-03,4,0.945
2012-10-03,5,0.511
2012-10-03,6,1.023
2012-10-03,7,1.142
2012-10-03,8,1.854
2012-10-03,9,1.044
2012-10-03,10,0.516
2012-10-03,11,0.533
2012-10-03,12,0.526
2012-10-03,13,0.608
2012-10-03,14,0.551
2012-10-03,15,0.99
2012-10-03,16,0.54
2012-10-03,17,0.547
2012-10-03,18,1.028
2012-10-03,19,0.847
2012-10-03,20,0.722
2012-10-03,21,1.006
2012-10-03,22,1.27
2012-10-03,23,1.453
2012-10-04,0,0.553
2012-10-04,1,0.519
2012-10-04,2,0.526
2012-10-04,3,0.534
2012-10-04,4,0.534
2012-10-04,5,0.504
2012-10-04,6,1.277
2012-10-04,7,1.177
2012-10-04,8,1.734
2012-10-04,9,1.312
2012-10-04,10,0.441
2012-10-04,11,0.569
2012-10-04,12,0.722
2012-10-04,13,0.984
2012-10-04,14,0.708
2012-10-04,15,0.465
2012-10-04,16,0.415
2012-10-04,17,0.791
2012-10-04,18,2.164
2012-10-04,19,1.149
2012-10-04,20,2.032
2012-10-04,21,1.382
2012-10-04,22,1.21
2012-10-04,23,0.833
2012-10-05,0,0.974
2012-10-05,1,0.565
2012-10-05,2,0.517
2012-10-05,3,0.674
2012-10-05,4,0.53
2012-10-05,5,0.562
2012-10-05,6,0.504
2012-10-05,7,1.249
2012-10-05,8,1.299
2012-10-05,9,0.549
2012-10-05,10,0.594
2012-10-05,11,0.585
2012-10-05,12,0.556
2012-10-05,13,0.609
2012-10-05,14,0.572
2012-10-05,15,0.792
2012-10-05,16,0.935
2012-10-05,17,0.532
2012-10-05,18,0.624
2012-10-05,19,1.088
2012-10-05,20,1.526
2012-10-05,21,1.203
2012-10-05,22,1.219
2012-10-05,23,1.234
2012-10-06,0,0.698
2012-10-06,1,0.577
2012-10-06,2,0.543
2012-10-06,3,0.556
2012-10-06,4,0.51
2012-10-06,5,0.578
2012-10-06,6,0.514
2012-10-06,7,0.56
2012-10-06,8,0.943
2012-10-06,9,0.66
2012-10-06,10,0.741
2012-10-06,11,0.58
2012-10-06,12,0.625
2012-10-06,13,0.511
2012-10-06,14,0.493
2012-10-06,15,0.647
2012-10-06,16,0.557
2012-10-06,17,0.529
2012-10-06,18,4.113
2012-10-06,19,1.101
2012-10-06,20,1.326
2012-10-06,21,1.071
2012-10-06,22,1.132
2012-10-06,23,1.288
2012-10-07,0,2.694
2012-10-07,1,2.148
2012-10-07,2,0.625
2012-10-07,3,0.509
2012-10-07,4,0.569
2012-10-07,5,0.516
2012-10-07,6,0.541
2012-10-07,7,0.529
2012-10-07,8,0.529
2012-10-07,9,0.868
2012-10-07,10,0.911
2012-10-07,11,0.976
2012-10-07,12,1.138
2012-10-07,13,1.225
2012-10-07,14,1.026
2012-10-07,15,0.833
2012-10-07,16,0.877
2012-10-07,17,0.822
2012-10-07,18,1.007
2012-10-07,19,0.834
2012-10-07,20,1.187
2012-10-07,21,1.693
2012-10-07,22,1.465
2012-10-07,23,1.207
2012-10-08,0,0.61
2012-10-08,1,0.563
2012-10-08,2,0.575
2012-10-08,3,0.556
2012-10-08,4,0.706
2012-10-08,5,0.598
2012-10-08,6,0.515
2012-10-08,7,0.572
2012-10-08,8,0.502
2012-10-08,9,0.766
2012-10-08,10,0.921
2012-10-08,11,0.634
2012-10-08,12,1.171
2012-10-08,13,1.049
2012-10-08,14,0.758
2012-10-08,15,1.231
2012-10-08,16,2.69
2012-10-08,17,1.898
2012-10-08,18,2.709
2012-10-08,19,1.919
2012-10-08,20,2.043
2012-10-08,21,1.522
2012-10-08,22,1.296
2012-10-08,23,1.731
2012-10-09,0,2.249
2012-10-09,1,0.568
2012-10-09,2,0.66
2012-10-09,3,0.592
2012-10-09,4,0.571
2012-10-09,5,0.533
2012-10-09,6,0.558
2012-10-09,7,0.546
2012-10-09,8,1.267
2012-10-09,9,0.633
2012-10-09,10,0.54
2012-10-09,11,0.547
2012-10-09,12,0.56
2012-10-09,13,0.595
2012-10-09,14,0.569
2012-10-09,15,0.556
2012-10-09,16,0.5
2012-10-09,17,0.667
2012-10-09,18,0.831
2012-10-09,19,0.562
2012-10-09,20,1.611
2012-10-09,21,1.479
2012-10-09,22,1.419
2012-10-09,23,1.476
2012-10-10,0,0.794
2012-10-10,1,0.517
2012-10-10,2,0.551
2012-10-10,3,0.528
2012-10-10,4,0.548
2012-10-10,5,0.518
2012-10-10,6,0.538
2012-10-10,7,0.806
2012-10-10,8,2.115
2012-10-10,9,1.058
2012-10-10,10,0.716
2012-10-10,11,1.068
2012-10-10,12,1.073
2012-10-10,13,0.498
2012-10-10,14,1.054
2012-10-10,15,0.963
2012-10-10,16,0.927
2012-10-10,17,0.87
2012-10-10,18,1.774
2012-10-10,19,3.137
2012-10-10,20,1.746
2012-10-10,21,1.522
2012-10-10,22,1.961
2012-10-10,23,1.58
2012-10-11,0,1.51
2012-10-11,1,1.161
2012-10-11,2,0.898
2012-10-11,3,0.723
2012-10-11,4,1.102
2012-10-11,5,0.542
2012-10-11,6,1.103
2012-10-11,7,0.559
2012-10-11,8,1.655
2012-10-11,9,0.711
2012-10-11,10,0.523
2012-10-11,11,1.045
2012-10-11,12,0.729
2012-10-11,13,0.876
2012-10-11,14,0.767
2012-10-11,15,0.75
2012-10-11,16,0.942
2012-10-11,17,1.214
2012-10-11,18,1.809
2012-10-11,19,1.921
2012-10-11,20,1.574
2012-10-11,21,0.968
2012-10-11,22,1.16
2012-10-11,23,1.638
2012-10-12,0,0.758
2012-10-12,1,0.984
2012-10-12,2,0.652
2012-10-12,3,0.552
2012-10-12,4,1.246
2012-10-12,5,0.528
2012-10-12,6,1.19
2012-10-12,7,0.673
2012-10-12,8,1.738
2012-10-12,9,1.195
2012-10-12,10,0.832
2012-10-12,11,0.772
2012-10-12,12,1.173
2012-10-12,13,0.737
2012-10-12,14,0.938
2012-10-12,15,0.85
2012-10-12,16,0.698
2012-10-12,17,1.778
2012-10-12,18,1.503
2012-10-12,19,1.24
2012-10-12,20,0.791
2012-10-12,21,0.83
2012-10-12,22,0.833
2012-10-12,23,1.004
2012-10-13,0,0.596
2012-10-13,1,0.882
2012-10-13,2,1.175
2012-10-13,3,0.51
2012-10-13,4,1.157
2012-10-13,5,0.668
2012-10-13,6,0.541
2012-10-13,7,1.159
2012-10-13,8,0.537
2012-10-13,9,1.592
2012-10-13,10,0.923
2012-10-13,11,0.656
2012-10-13,12,1.34
2012-10-13,13,0.921
2012-10-13,14,1.436
2012-10-13,15,2.019
2012-10-13,16,2.834
2012-10-13,17,1.673
2012-10-13,18,2.58
2012-10-13,19,2.16
2012-10-13,20,1.985
2012-10-13,21,1.145
2012-10-13,22,1.265
2012-10-13,23,1.788
2012-10-14,0,1.031
2012-10-14,1,0.556
2012-10-14,2,0.554
2012-10-14,3,0.545
2012-10-14,4,0.571
2012-10-14,5,0.546
2012-10-14,6,0.54
2012-10-14,7,0.672
2012-10-14,8,0.59
2012-10-14,9,2.009
2012-10-14,10,1.059
2012-10-14,11,1.183
2012-10-14,12,0.841
2012-10-14,13,0.762
2012-10-14,14,1.168
2012-10-14,15,1.268
2012-10-14,16,4.095
2012-10-14,17,1.488
2012-10-14,18,1.06
2012-10-14,19,0.829
2012-10-14,20,1.141
2012-10-14,21,0.941
2012-10-14,22,1.184
2012-10-14,23,1.66
2012-10-15,0,0.775
2012-10-15,1,0.534
2012-10-15,2,1.601
2012-10-15,3,1.491
2012-10-15,4,1.393
2012-10-15,5,1.305
2012-10-15,6,1.229
2012-10-15,7,1.163
2012-10-15,8,1.107
2012-10-15,9,1.062
2012-10-15,10,1.025
2012-10-15,11,0.999
2012-10-15,12,0.981
2012-10-15,13,0.971
2012-10-15,14,0.97
2012-10-15,15,0.978
2012-10-15,16,0.993
2012-10-15,17,1.015
2012-10-15,18,1.045
2012-10-15,19,1.081
2012-10-15,20,1.124
2012-10-15,21,1.173
2012-10-15,22,1.228
2012-10-15,23,1.289
2012-10-16,0,1.355
2012-10-16,1,1.426
2012-10-16,2,0.536
2012-10-16,3,0.59
2012-10-16,4,1.031
2012-10-16,5,0.684
2012-10-16,6,0.853
2012-10-16,7,0.924
2012-10-16,8,1.526
2012-10-16,9,1.47
2012-10-16,10,0.881
2012-10-16,11,1.435
2012-10-16,12,1.392
2012-10-16,13,1.903
2012-10-16,14,0.733
2012-10-16,15,0.524
2012-10-16,16,0.574
2012-10-16,17,0.847
2012-10-16,18,1.343
2012-10-16,19,1.725
2012-10-16,20,1.793
2012-10-16,21,1.072
2012-10-16,22,1.431
2012-10-16,23,2.688
2012-10-17,0,0.823
2012-10-17,1,0.527
2012-10-17,2,0.54
2012-10-17,3,0.623
2012-10-17,4,0.595
2012-10-17,5,1.317
2012-10-17,6,0.521
2012-10-17,7,1.481
2012-10-17,8,1.808
2012-10-17,9,1.241
2012-10-17,10,1.193
2012-10-17,11,1.25
2012-10-17,12,0.991
2012-10-17,13,0.839
2012-10-17,14,1.419
2012-10-17,15,0.664
2012-10-17,16,0.591
2012-10-17,17,0.93
2012-10-17,18,1.124
2012-10-17,19,1.221
2012-10-17,20,1.295
2012-10-17,21,1.313
2012-10-17,22,1.702
2012-10-17,23,1.248
2012-10-18,0,1.048
2012-10-18,1,0.58
2012-10-18,2,1.116
2012-10-18,3,0.985
2012-10-18,4,0.736
2012-10-18,5,1.174
2012-10-18,6,0.586
2012-10-18,7,1.127
2012-10-18,8,1.51
2012-10-18,9,1.406
2012-10-18,10,0.937
2012-10-18,11,0.904
2012-10-18,12,1.09
2012-10-18,13,0.862
2012-10-18,14,0.752
2012-10-18,15,0.735
2012-10-18,16,1.069
2012-10-18,17,1.361
2012-10-18,18,0.983
2012-10-18,19,1.477
2012-10-18,20,1.638
2012-10-18,21,1.448
2012-10-18,22,1.322
2012-10-18,23,4.347
2012-10-19,0,1.235
2012-10-19,1,0.989
2012-10-19,2,0.71
2012-10-19,3,1.061
2012-10-19,4,0.61
2012-10-19,5,1.008
2012-10-19,6,0.665
2012-10-19,7,0.551
2012-10-19,8,1.469
2012-10-19,9,0.739
2012-10-19,10,0.567
2012-10-19,11,0.76
2012-10-19,12,0.896
2012-10-19,13,1.352
2012-10-19,14,0.957
2012-10-19,15,0.774
2012-10-19,16,0.954
2012-10-19,17,1.216
2012-10-19,18,1.363
2012-10-19,19,1.716
2012-10-19,20,2.184
2012-10-19,21,1.883
2012-10-19,22,1.03
2012-10-19,23,1.39
2012-10-20,0,1.177
2012-10-20,1,0.516
2012-10-20,2,1.159
2012-10-20,3,1.145
2012-10-20,4,1.23
2012-10-20,5,1.207
2012-10-20,6,1.077
2012-10-20,7,0.953
2012-10-20,8,1.112
2012-10-20,9,1.268
2012-10-20,10,1.158
2012-10-20,11,1.079
2012-10-20,12,1.94
2012-10-20,13,2.163
2012-10-20,14,0.911
2012-10-20,15,0.931
2012-10-20,16,1.488
2012-10-20,17,5.463
2012-10-20,18,3.306
2012-10-20,19,2.044
2012-10-20,20,1.478
2012-10-20,21,1.095
2012-10-20,22,3.971
2012-10-20,23,1.387
2012-10-21,0,2.035
2012-10-21,1,1.287
2012-10-21,2,0.551
2012-10-21,3,1.121
2012-10-21,4,1.259
2012-10-21,5,1.183
2012-10-21,6,1.17
2012-10-21,7,1.218
2012-10-21,8,1.238
2012-10-21,9,1.496
2012-10-21,10,1.474
2012-10-21,11,1.252
2012-10-21,12,1.367
2012-10-21,13,1.225
2012-10-21,14,1.612
2012-10-21,15,1.128
2012-10-21,16,1.462
2012-10-21,17,0.556
2012-10-21,18,4.007
2012-10-21,19,1.721
2012-10-21,20,2.112
2012-10-21,21,1.409
2012-10-21,22,1.983
2012-10-21,23,2.036
2012-10-22,0,1.391
2012-10-22,1,1.306
2012-10-22,2,1.306
2012-10-22,3,1.14
2012-10-22,4,1.233
2012-10-22,5,1.24
2012-10-22,6,1.423
2012-10-22,7,1.452
2012-10-22,8,1.765
2012-10-22,9,1.574
2012-10-22,10,1.326
2012-10-22,11,0.695
2012-10-22,12,1.399
2012-10-22,13,1.031
2012-10-22,14,0.979
2012-10-22,15,0.944
2012-10-22,16,0.643
2012-10-22,17,1.574
2012-10-22,18,1.732
2012-10-22,19,1.706
2012-10-22,20,1.683
2012-10-22,21,1.663
2012-10-22,22,1.647
2012-10-22,23,1.637
2012-10-23,0,1.635
2012-10-23,1,1.64
2012-10-23,2,1.162
2012-10-23,3,1.192
2012-10-23,4,1.13
2012-10-23,5,1.074
2012-10-23,6,0.757
2012-10-23,7,1.215
2012-10-23,8,1.377
2012-10-23,9,1.924
2012-10-23,10,0.652
2012-10-23,11,1.411
